sep=,
type_sped,block,code,required,in_required,out_required,level,card,spec_required,spec_in,spec_out,desc,register,index,code,type,required,in_required,out_required,conditional_required,conditional_out_required,conditional_in_required,length,xsd_type,decimal,spec_type,spec_required,spec_in,spec_out,values,spec_values,rules,desc
EFD-ICMS-IPI,K,K001,True,,,1,1,O,,,Abertura do Bloco K,K001,2,IND_MOV,char,True,,,,,,001*,,,C,O,,,,,,Indicador de movimento: 0- Bloco com dados informados; 1- Bloco sem dados informados
EFD-ICMS-IPI,K,K100,True,,,2,V,O,,,Período de Apuração do ICMS/IPI,K100,2,DT_INI,date,True,,,,,,8,,,N,O,,,,,,Data inicial a que a apuração se refere
EFD-ICMS-IPI,K,K100,True,,,2,V,O,,,Período de Apuração do ICMS/IPI,K100,3,DT_FIN,date,True,,,,,,8,,,N,O,,,,,,Data final a que a apuração se refere
EFD-ICMS-IPI,K,K200,True,,,3,1:N,O,,,Estoque Escriturado,K200,2,DT_EST,date,True,,,,,,8,,,N,O,,,,,,Data do estoque final
EFD-ICMS-IPI,K,K200,True,,,3,1:N,O,,,Estoque Escriturado,K200,3,COD_ITEM,char,True,,,,,,60,,,C,O,,,,,,Código do item (campo 02 do Registro 0200)
EFD-ICMS-IPI,K,K200,True,,,3,1:N,O,,,Estoque Escriturado,K200,4,QTD,float,True,,,,,,,,3,N,O,,,,,,Quantidade em estoque
EFD-ICMS-IPI,K,K200,True,,,3,1:N,O,,,Estoque Escriturado,K200,5,IND_EST,char,True,,,,,,1,,,C,O,,,,,,Indicador do tipo de estoque: 0 - Estoque de propriedade do informante e em seu poder;
EFD-ICMS-IPI,K,K200,True,,,3,1:N,O,,,Estoque Escriturado,K200,6,COD_PART,char,,,,True,,,60,,,C,OC,,,,,,Código do participante (campo 02 do Registro 0150): - proprietário/possuidor que não seja o informante do arquivo
EFD-ICMS-IPI,K,K220,True,,,3,1:N,O,,,Outras Movimentações Internas entre Mercadorias,K220,2,DT_MOV,date,True,,,,,,8,,,N,O,,,,,,Data da movimentação interna
EFD-ICMS-IPI,K,K220,True,,,3,1:N,O,,,Outras Movimentações Internas entre Mercadorias,K220,3,COD_ITEM_ORI,char,True,,,,,,60,,,C,O,,,,,,Código do item de origem (campo 02 do Registro 0200)
EFD-ICMS-IPI,K,K220,True,,,3,1:N,O,,,Outras Movimentações Internas entre Mercadorias,K220,4,COD_ITEM_DEST,char,True,,,,,,60,,,C,O,,,,,,Código do item de destino (campo 02 do Registro 0200)
EFD-ICMS-IPI,K,K220,True,,,3,1:N,O,,,Outras Movimentações Internas entre Mercadorias,K220,5,QTD_ORI,float,True,,,,,,,,6,N,O,,,,,,Quantidade movimentada do item de origem
EFD-ICMS-IPI,K,K220,True,,,3,1:N,O,,,Outras Movimentações Internas entre Mercadorias,K220,6,QTD_DEST,float,True,,,,,,,,6,N,O,,,,,,Quantidade movimentada do item de destino
EFD-ICMS-IPI,K,K230,True,,,3,1:N,O,,,Itens Produzidos,K230,2,DT_INI_OP,date,,,,True,,,8,,,N,OC,,,,,,Data de início da ordem de produção
EFD-ICMS-IPI,K,K230,True,,,3,1:N,O,,,Itens Produzidos,K230,3,DT_FIN_OP,date,,,,True,,,8,,,N,OC,,,,,,Data de conclusão da ordem de produção
EFD-ICMS-IPI,K,K230,True,,,3,1:N,O,,,Itens Produzidos,K230,4,COD_DOC_OP,char,,,,True,,,30,,,C,OC,,,,,,Código de identificação da ordem de produção
EFD-ICMS-IPI,K,K230,True,,,3,1:N,O,,,Itens Produzidos,K230,5,COD_ITEM,char,True,,,,,,60,,,C,O,,,,,,Código do item produzido (campo 02 do Registro 0200)
EFD-ICMS-IPI,K,K230,True,,,3,1:N,O,,,Itens Produzidos,K230,6,QTD_ENC,float,True,,,,,,,,6,N,O,,,,,,Quantidade de produção acabada
EFD-ICMS-IPI,K,K235,True,,,4,1:N,O,,,Insumos Consumidos,K235,2,DT_SAIDA,date,True,,,,,,8,,,N,O,,,,,,Data de saída do estoque para alocação ao produto
EFD-ICMS-IPI,K,K235,True,,,4,1:N,O,,,Insumos Consumidos,K235,3,COD_ITEM,char,True,,,,,,60,,,C,O,,,,,,Código do item componente/insumo (campo 02 do Registro 0200)
EFD-ICMS-IPI,K,K235,True,,,4,1:N,O,,,Insumos Consumidos,K235,4,QTD,float,True,,,,,,,,6,N,O,,,,,,Quantidade consumida do item
EFD-ICMS-IPI,K,K235,True,,,4,1:N,O,,,Insumos Consumidos,K235,5,COD_INS_SUBST,char,,,,True,,,60,,,C,OC,,,,,,"Código do insumo que foi substituído, caso ocorra a substituição (campo 02 do Registro 0210)"
EFD-ICMS-IPI,K,K250,True,,,3,1:N,O,,,Industrialização Efetuada por Terceiros – Itens Produzidos,K250,2,DT_PROD,date,True,,,,,,8,,,N,O,,,,,,Data do reconhecimento da produção ocorrida no terceiro
EFD-ICMS-IPI,K,K250,True,,,3,1:N,O,,,Industrialização Efetuada por Terceiros – Itens Produzidos,K250,3,COD_ITEM,char,True,,,,,,60,,,C,O,,,,,,Código do item produzido (campo 02 do Registro 0200)
EFD-ICMS-IPI,K,K250,True,,,3,1:N,O,,,Industrialização Efetuada por Terceiros – Itens Produzidos,K250,4,QTD,float,True,,,,,,,,6,N,O,,,,,,Quantidade produzida
EFD-ICMS-IPI,K,K255,True,,,4,1:N,O,,,Industrialização em Terceiros – Insumos Consumidos,K255,2,DT_CONS,date,True,,,,,,8,,,N,O,,,,,,Data do reconhecimento do consumo do insumo referente ao produto informado no campo 04 do Registro K250
EFD-ICMS-IPI,K,K255,True,,,4,1:N,O,,,Industrialização em Terceiros – Insumos Consumidos,K255,3,COD_ITEM,char,True,,,,,,60,,,C,O,,,,,,Código do insumo (campo 02 do Registro 0200)
EFD-ICMS-IPI,K,K255,True,,,4,1:N,O,,,Industrialização em Terceiros – Insumos Consumidos,K255,4,QTD,float,True,,,,,,,,6,N,O,,,,,,Quantidade de consumo do insumo.
EFD-ICMS-IPI,K,K255,True,,,4,1:N,O,,,Industrialização em Terceiros – Insumos Consumidos,K255,5,COD_INS_SUBST,char,,,,True,,,60,,,C,OC,,,,,,"Código do insumo que foi substituído, caso ocorra a substituição (campo 02 do Registro 0210)"
EFD-ICMS-IPI,K,K990,True,,,1,1,O,,,Encerramento do Bloco K,K990,2,QTD_LIN_K,int,True,,,,,,,,,N,O,,,,,,Quantidade total de linhas do Bloco K
EFD-ICMS-IPI,C,C101,,True,True,3,1:1,,O,O,Informação complementar dos documentos fiscais quando das operações interestaduais destinadas a consumidor final não contribuinte - EC 87/15,C101,2,VL_FCP_UF_DEST,float,,True,True,,,,,,02,N,,O,O,,,,Valor total relativo ao Fundo de Combate à Pobreza (FCP) da UF de destino
EFD-ICMS-IPI,C,C101,,True,True,3,1:1,,O,O,Informação complementar dos documentos fiscais quando das operações interestaduais destinadas a consumidor final não contribuinte - EC 87/15,C101,3,VL_ICMS_UF_DEST,float,,True,True,,,,,,02,N,,O,O,,,,Valor total do ICMS Interestadual para a UF de destino
EFD-ICMS-IPI,C,C101,,True,True,3,1:1,,O,O,Informação complementar dos documentos fiscais quando das operações interestaduais destinadas a consumidor final não contribuinte - EC 87/15,C101,4,VL_ICMS_UF_REM,float,,True,True,,,,,,02,N,,O,O,,,,Valor total do ICMS Interestadual para a UF do remetente
EFD-ICMS-IPI,D,D101,,True,True,3,1:1,,O,O,Informação complementar dos documentos fiscais quando das prestações interestaduais destinadas a consumidor final não contribuinte - EC 87/15,D101,2,VL_FCP_UF_DEST,float,,True,True,,,,,,02,N,,O,O,,,,Valor total relativo ao Fundo de Combate à Pobreza (FCP) da UF de destino
EFD-ICMS-IPI,D,D101,,True,True,3,1:1,,O,O,Informação complementar dos documentos fiscais quando das prestações interestaduais destinadas a consumidor final não contribuinte - EC 87/15,D101,3,VL_ICMS_UF_DEST,float,,True,True,,,,,,02,N,,O,O,,,,Valor total do ICMS Interestadual para a UF de destino
EFD-ICMS-IPI,D,D101,,True,True,3,1:1,,O,O,Informação complementar dos documentos fiscais quando das prestações interestaduais destinadas a consumidor final não contribuinte - EC 87/15,D101,4,VL_ICMS_UF_REM,float,,True,True,,,,,,02,N,,O,O,,,,Valor total do ICMS Interestadual para a UF do remetente
EFD-ICMS-IPI,E,E300,True,,,2,V,O,,,Período de Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E300,2,UF,char,True,,,,,,002,,,C,O,,,,,,Sigla da unidade da federação a que se refere à apuração do FCP e do ICMS Diferencial de Alíquota da UF de Origem/Destino
EFD-ICMS-IPI,E,E300,True,,,2,V,O,,,Período de Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E300,3,DT_INI,date,True,,,,,,008*,,,N,O,,,,,,Data inicial a que a apuração se refere
EFD-ICMS-IPI,E,E300,True,,,2,V,O,,,Período de Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E300,4,DT_FIN,date,True,,,,,,008*,,,N,O,,,,,,Data final a que a apuração se refere
EFD-ICMS-IPI,E,E310,True,,,3,1:1,O,,,Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E310,2,IND_MOV_DIFAL,char,True,,,,,,,,,C,O,,,,,,Indicador de movimento: 0 – Sem operações com ICMS Diferencial de Alíquota da UF de Origem/Destino 1 – Com operações de ICMS Diferencial de Alíquota da UF de Origem/Destino
EFD-ICMS-IPI,E,E310,True,,,3,1:1,O,,,Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E310,3,VL_SLD_CRED_ANT_DIFAL,float,True,,,,,,,,02,N,O,,,,,,"Valor do ""Saldo credor de período anterior – ICMS Diferencial de Alíquota da UF de Origem/Destino"""
EFD-ICMS-IPI,E,E310,True,,,3,1:1,O,,,Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E310,4,VL_TOT_DEBITOS_DIFAL,float,True,,,,,,,,02,N,O,,,,,,"Valor total dos débitos por ""Saídas e prestações com débito do ICMS referente ao diferencial de alíquota devido à UF do Remetente/Destinatário"""
EFD-ICMS-IPI,E,E310,True,,,3,1:1,O,,,Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E310,5,VL_OUT_DEB_DIFAL,float,True,,,,,,,,02,N,O,,,,,,"Valor Total dos ajustes ""Outros débitos ICMS Diferencial de Alíquota da UF de Origem/Destino"" "" e “Estorno de créditos ICMS Diferencial de Alíquota da UF de Origem/Destino"
EFD-ICMS-IPI,E,E310,True,,,3,1:1,O,,,Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E310,6,VL_TOT_DEB_FCP,float,True,,,,,,,,02,N,O,,,,,,"Valor total dos débitos FCP por ""Saídas e prestações”"
EFD-ICMS-IPI,E,E310,True,,,3,1:1,O,,,Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E310,7,VL_TOT_CREDITOS_DIFAL,float,True,,,,,,,,02,N,O,,,,,,Valor total dos créditos do ICMS referente ao diferencial de alíquota devido à UF dos Remetente/ Destinatário
EFD-ICMS-IPI,E,E310,True,,,3,1:1,O,,,Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E310,8,VL_TOT_CRED_FCP,float,True,,,,,,,,02,N,O,,,,,,Valor total dos créditos FCP por Entradas
EFD-ICMS-IPI,E,E310,True,,,3,1:1,O,,,Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E310,9,VL_OUT_CRED_DIFAL,float,True,,,,,,,,02,N,O,,,,,,"Valor total de Ajustes ""Outros créditos ICMS Diferencial de Alíquota da UF de Origem/Destino"" e “Estorno de débitos ICMS Diferencial de Alíquota da UF de Origem/Destino”"
EFD-ICMS-IPI,E,E310,True,,,3,1:1,O,,,Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E310,10,VL_SLD_DEV_ANT_DIFAL,float,True,,,,,,,,02,N,O,,,,,,Valor total de Saldo devedor ICMS Diferencial de Alíquota da UF de Origem/Destino antes das deduções
EFD-ICMS-IPI,E,E310,True,,,3,1:1,O,,,Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E310,11,VL_DEDUCOES_DIFAL,float,True,,,,,,,,02,N,O,,,,,,"Valor total dos ajustes ""Deduções ICMS Diferencial de Alíquota da UF de Origem/Destino"""
EFD-ICMS-IPI,E,E310,True,,,3,1:1,O,,,Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E310,12,VL_RECOL,float,True,,,,,,,,02,N,O,,,,,,Valor recolhido ou a recolher referente a FCP e Imposto do Diferencial de Alíquota da UF de Origem/Destino (10-11)
EFD-ICMS-IPI,E,E310,True,,,3,1:1,O,,,Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E310,13,VL_SLD_CRED_TRANSPORTAR,float,True,,,,,,,,02,N,O,,,,,,Saldo credor a transportar para o período seguinte referente a FCP e Imposto do Diferencial de Alíquota da UF de Origem/Destino
EFD-ICMS-IPI,E,E310,True,,,3,1:1,O,,,Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E310,14,DEB_ESP_DIFAL,float,True,,,,,,,,02,N,O,,,,,,"Valores recolhidos ou a recolher, extra-apuração."
EFD-ICMS-IPI,E,E310,True,,,3,1:1,O,,,Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E310,15,VL_OUT_DEB_FCP,float,True,,,,,,,,02,N,O,,,,,,"Valor total dos ajustes ""Outros débitos FCP"" e “Estorno de créditos FCP”"
EFD-ICMS-IPI,E,E310,True,,,3,1:1,O,,,Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E310,16,VL_TOT_CRED_FCP,float,True,,,,,,,,02,N,O,,,,,,Valor total dos créditos FCP por Entradas
EFD-ICMS-IPI,E,E310,True,,,3,1:1,O,,,Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E310,17,VL_OUT_CRED_FCP,float,True,,,,,,,,02,N,O,,,,,,"Valor total de Ajustes ""Outros créditos FCP"" e “Estorno de débitos FCP”"
EFD-ICMS-IPI,E,E310,True,,,3,1:1,O,,,Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E310,18,VL_SLD_DEV_ANT_FCP,float,True,,,,,,,,02,N,O,,,,,,Valor total de Saldo devedor FCP antes das deduções
EFD-ICMS-IPI,E,E310,True,,,3,1:1,O,,,Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E310,19,VL_DEDUCOES_FCP,float,True,,,,,,,,02,N,O,,,,,,"Valor total das deduções ""FCP"""
EFD-ICMS-IPI,E,E310,True,,,3,1:1,O,,,Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E310,20,VL_RECOL_FCP,float,True,,,,,,,,02,N,O,,,,,,Valor recolhido ou a recolher referente ao FCP (18– 19)
EFD-ICMS-IPI,E,E310,True,,,3,1:1,O,,,Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E310,21,VL_SLD_CRED_TRANSPORTAR_FCP,float,True,,,,,,,,02,N,O,,,,,,Saldo credor a transportar para o período seguinte referente ao FCP
EFD-ICMS-IPI,E,E310,True,,,3,1:1,O,,,Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E310,22,DEB_ESP_FCP,float,True,,,,,,,,02,N,O,,,,,,"Valores recolhidos ou a recolher, extra-apuração - FCP."
EFD-ICMS-IPI,E,E311,True,,,4,1:N,O,,,Ajuste/Benefício/Incentivo da Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E311,2,COD_AJ_APUR,char,True,,,,,,008*,,,C,O,,,,,,"Código do ajuste da apuração e dedução, conforme a Tabela indicada no item 5.1.1"
EFD-ICMS-IPI,E,E311,True,,,4,1:N,O,,,Ajuste/Benefício/Incentivo da Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E311,3,DESCR_COMPL_AJ,char,,,,True,,,,,,C,OC,,,,,,Descrição complementar do ajuste da apuração
EFD-ICMS-IPI,E,E311,True,,,4,1:N,O,,,Ajuste/Benefício/Incentivo da Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E311,4,VL_AJ_APUR,float,True,,,,,,,,02,N,O,,,,,,Valor do ajuste da apuração
EFD-ICMS-IPI,E,E312,True,,,5,1:N,O,,,Informações Adicionais dos Ajustes da Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E312,2,NUM_DA,char,,,,True,,,,,,C,OC,,,,,,"Número do documento de arrecadação estadual, se houver"
EFD-ICMS-IPI,E,E312,True,,,5,1:N,O,,,Informações Adicionais dos Ajustes da Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E312,3,NUM_PROC,char,,,,True,,,060,,,C,OC,,,,,,"Número do processo ao qual o ajuste está vinculado, se houver"
EFD-ICMS-IPI,E,E312,True,,,5,1:N,O,,,Informações Adicionais dos Ajustes da Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E312,4,IND_PROC,char,,,,True,,,001*,numeric_code,,N,OC,,,,,,Indicador da origem do processo: 0- Sefaz; 1- Justiça Federal; 2- Justiça Estadual; 9- Outros
EFD-ICMS-IPI,E,E312,True,,,5,1:N,O,,,Informações Adicionais dos Ajustes da Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E312,5,PROC,char,,,,True,,,,,,C,OC,,,,,,Descrição resumida do processo que embasou o lançamento
EFD-ICMS-IPI,E,E312,True,,,5,1:N,O,,,Informações Adicionais dos Ajustes da Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15,E312,6,TXT_COMPL,char,,,,True,,,,,,C,OC,,,,,,Descrição complementar
EFD-ICMS-IPI,E,E313,True,,,5,1:N,O,,,Informações Adicionais da Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15 Identificação dos Documentos Fiscais,E313,2,COD_PART,char,,,,True,,,060,,,C,OC,,,,,,Código do participante (campo 02 do Registro 0150)
EFD-ICMS-IPI,E,E313,True,,,5,1:N,O,,,Informações Adicionais da Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15 Identificação dos Documentos Fiscais,E313,3,COD_MOD,char,True,,,,,,002*,,,C,O,,,,,,"Código do modelo do documento fiscal, conforme a Tabela 4.1.1"
EFD-ICMS-IPI,E,E313,True,,,5,1:N,O,,,Informações Adicionais da Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15 Identificação dos Documentos Fiscais,E313,4,SER,char,,,,True,,,004,,,C,OC,,,,,,Série do documento fiscal
EFD-ICMS-IPI,E,E313,True,,,5,1:N,O,,,Informações Adicionais da Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15 Identificação dos Documentos Fiscais,E313,5,SUB,char,,,,True,,,003,numeric_code,,N,OC,,,,,,Subsérie do documento fiscal
EFD-ICMS-IPI,E,E313,True,,,5,1:N,O,,,Informações Adicionais da Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15 Identificação dos Documentos Fiscais,E313,6,NUM_DOC,char,True,,,,,,009,numeric_code,,N,O,,,,,,Número do documento fiscal
EFD-ICMS-IPI,E,E313,True,,,5,1:N,O,,,Informações Adicionais da Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15 Identificação dos Documentos Fiscais,E313,7,CHV_DOCE,char,,,,True,,,044*,numeric_code,,N,OC,,,,,,Chave do Documento Eletrônico
EFD-ICMS-IPI,E,E313,True,,,5,1:N,O,,,Informações Adicionais da Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15 Identificação dos Documentos Fiscais,E313,8,DT_DOC,date,True,,,,,,008*,,,N,O,,,,,,Data da emissão do documento fiscal
EFD-ICMS-IPI,E,E313,True,,,5,1:N,O,,,Informações Adicionais da Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15 Identificação dos Documentos Fiscais,E313,9,COD_ITEM,char,,,,True,,,060,,,C,OC,,,,,,Código do item (campo 02 do Registro 0200)
EFD-ICMS-IPI,E,E313,True,,,5,1:N,O,,,Informações Adicionais da Apuração do ICMS Diferencial de Alíquota – UF Origem/Destino EC 87/15 Identificação dos Documentos Fiscais,E313,10,VL_AJ_ITEM,float,True,,,,,,,,02,N,O,,,,,,Valor do ajuste para a operação/item
EFD-ICMS-IPI,E,E316,True,,,4,1:N,O,,,Obrigações do ICMS recolhido ou a recolher – Diferencial de Alíquota – UF Origem/Destino EC 87/15,E316,2,COD_OR,char,True,,,,,,003*,,,C,O,,,,,,"Código da obrigação recolhida ou a recolher, conforme a Tabela 5.4"
EFD-ICMS-IPI,E,E316,True,,,4,1:N,O,,,Obrigações do ICMS recolhido ou a recolher – Diferencial de Alíquota – UF Origem/Destino EC 87/15,E316,3,VL_OR,float,True,,,,,,,,02,N,O,,,,,,Valor da obrigação recolhida ou a recolher
EFD-ICMS-IPI,E,E316,True,,,4,1:N,O,,,Obrigações do ICMS recolhido ou a recolher – Diferencial de Alíquota – UF Origem/Destino EC 87/15,E316,4,DT_VCTO,date,True,,,,,,008*,,,N,O,,,,,,Data de vencimento da obrigação
EFD-ICMS-IPI,E,E316,True,,,4,1:N,O,,,Obrigações do ICMS recolhido ou a recolher – Diferencial de Alíquota – UF Origem/Destino EC 87/15,E316,5,COD_REC,char,True,,,,,,,,,C,O,,,,,,"Código de receita referente à obrigação, próprio da unidade da federação da origem/destino, conforme legislação estadual."
EFD-ICMS-IPI,E,E316,True,,,4,1:N,O,,,Obrigações do ICMS recolhido ou a recolher – Diferencial de Alíquota – UF Origem/Destino EC 87/15,E316,6,NUM_PROC,char,,,,True,,,060,,,C,OC,,,,,,"Número do processo ou auto de infração ao qual a obrigação está vinculada, se houver"
EFD-ICMS-IPI,E,E316,True,,,4,1:N,O,,,Obrigações do ICMS recolhido ou a recolher – Diferencial de Alíquota – UF Origem/Destino EC 87/15,E316,7,IND_PROC,char,,,,True,,,001*,,,C,OC,,,,,,Indicador da origem do processo: 0- SEFAZ; 1- Justiça Federal; 2- Justiça Estadual; 9- Outros
EFD-ICMS-IPI,E,E316,True,,,4,1:N,O,,,Obrigações do ICMS recolhido ou a recolher – Diferencial de Alíquota – UF Origem/Destino EC 87/15,E316,8,PROC,char,,,,True,,,,,,C,OC,,,,,,Descrição resumida do processo que embasou o lançamento
EFD-ICMS-IPI,E,E316,True,,,4,1:N,O,,,Obrigações do ICMS recolhido ou a recolher – Diferencial de Alíquota – UF Origem/Destino EC 87/15,E316,9,TXT_COMPL,char,,,,True,,,,,,C,OC,,,,,,Descrição complementar das obrigações recolhidas ou a recolher
EFD-ICMS-IPI,E,E316,True,,,4,1:N,O,,,Obrigações do ICMS recolhido ou a recolher – Diferencial de Alíquota – UF Origem/Destino EC 87/15,E316,10,MES_REF,char,True,,,,,,006*,numeric_code,,N,O,,,,,,Informe o mês de referência no formato “mmaaaa”
EFD-ICMS-IPI,K,K210,True,,,3,1:N,O,,,Desmontagem de mercadorias – Item de Origem,K210,2,DT_INI_OS,date,,,,True,,,008*,,,N,OC,,,,,,Data de início da ordem de serviço
EFD-ICMS-IPI,K,K210,True,,,3,1:N,O,,,Desmontagem de mercadorias – Item de Origem,K210,3,DT_FIN_OS,date,,,,True,,,008*,,,N,OC,,,,,,Data de conclusão da ordem de serviço
EFD-ICMS-IPI,K,K210,True,,,3,1:N,O,,,Desmontagem de mercadorias – Item de Origem,K210,4,COD_DOC_OS,char,,,,True,,,030,,,C,OC,,,,,,Código de identificação da ordem de serviço
EFD-ICMS-IPI,K,K210,True,,,3,1:N,O,,,Desmontagem de mercadorias – Item de Origem,K210,5,COD_ITEM_ORI,char,True,,,,,,060,,,C,O,,,,,,Código do item de origem (campo 02 do Registro 0200)
EFD-ICMS-IPI,K,K210,True,,,3,1:N,O,,,Desmontagem de mercadorias – Item de Origem,K210,6,QTD_ORI,float,True,,,,,,,,6,N,O,,,,,,Quantidade de origem – saída do estoque
EFD-ICMS-IPI,K,K215,True,,,4,1:N,O,,,Desmontagem de mercadorias – Item de Destino,K215,2,COD_ITEM_DES,char,True,,,,,,060,,,C,O,,,,,,Código do item de destino (campo 02 do Registro 0200)
EFD-ICMS-IPI,K,K215,True,,,4,1:N,O,,,Desmontagem de mercadorias – Item de Destino,K215,3,QTD_DES,float,True,,,,,,,,6,N,O,,,,,,Quantidade de destino – entrada em estoque
EFD-ICMS-IPI,K,K260,True,,,3,1:N,O,,,Reprocessamento/Reparo de Produto/Insumo,K260,2,COD_OP_OS,char,,,,True,,,030,,,C,OC,,,,,,"Código de identificação da ordem de produção, no reprocessamento, ou da ordem de serviço, no reparo"
EFD-ICMS-IPI,K,K260,True,,,3,1:N,O,,,Reprocessamento/Reparo de Produto/Insumo,K260,3,COD_ITEM,char,True,,,,,,060,,,C,O,,,,,,Código do produto/insumo a ser reprocessado/reparado ou já reprocessado/reparado (campo 02 do Registro 0200)
EFD-ICMS-IPI,K,K260,True,,,3,1:N,O,,,Reprocessamento/Reparo de Produto/Insumo,K260,4,DT_SAIDA,date,True,,,,,,008*,,,N,O,,,,,,Data de saída do estoque
